ID	SRR413556	SRR413557	SRR413558	SRR413559	SRR413560	SRR413561	SRR413562	SRR413563	SRR413564	SRR413565	SRR413566	SRR413567	SRR413568	SRR413569	SRR413570	SRR413571	SRR413572	SRR413573	SRR413574	SRR413575	SRR413576	SRR413577	SRR413578	SRR413579	SRR413580	SRR413581	SRR413582	SRR413583	SRR413584	SRR413585	SRR413586	SRR413587	SRR413588	SRR413589	SRR413590	SRR413591	SRR413592	SRR413593	SRR413594	SRR413595	SRR413596	SRR413597	SRR413598	SRR413599	SRR413600	SRR413601	SRR413602	SRR413603	SRR413604	SRR413605	SRR413606	SRR413607	SRR413608	SRR413609	SRR413610	SRR413611	SRR413612	SRR413613	SRR413614	SRR413615	SRR413616	SRR413617	SRR413618	SRR413619	SRR413620	SRR413621	SRR413622	SRR413623	SRR413624	SRR413625	SRR413626	SRR413627	SRR413628	SRR413629	SRR413630	SRR413631	SRR413632	SRR413633	SRR413634	SRR413635	SRR413636	SRR413637	SRR413638	SRR413639	SRR413640	SRR413641	SRR413642	SRR413643	SRR413644	SRR413645	SRR413646	SRR413647	SRR413648	SRR413649	SRR413650	SRR413651	SRR413652	SRR413653	SRR413654	SRR413655	SRR413656	SRR413657	SRR413658	SRR413659	SRR413660	SRR413661	SRR413662	SRR413663	SRR413664	SRR413665	SRR413666	SRR413667	SRR413668	SRR413669	SRR413670	SRR413671	SRR413672	SRR413673	SRR413674	SRR413675	SRR413676	SRR413677	SRR413678	SRR413679	SRR413680	SRR413681	SRR413682	SRR413683	SRR413684	SRR413685	SRR413686	SRR413687	SRR413688	SRR413689	SRR413690	SRR413691	SRR413692	SRR413693	SRR413694	SRR413695	SRR413696	SRR413697	SRR413698	SRR413699	SRR413700	SRR413701	SRR413702	SRR413703	SRR413704	SRR413705	SRR413706	SRR413707	SRR413708	SRR413709	SRR413710	SRR413711	SRR413712	SRR413713	SRR413714	SRR413715	SRR413716	SRR413717	SRR413718	SRR413719	SRR413720	SRR413721	SRR413722	SRR413723	SRR413724	SRR413725	SRR413726	SRR413727	SRR413728	SRR413729	SRR413730	SRR413731	SRR413732	SRR413733	SRR413734	SRR413735	SRR413736	SRR413737	SRR413738	SRR413739	SRR413740	SRR413741	SRR413742	SRR413743	SRR413744	SRR413745	SRR413746	SRR413747	SRR413748	SRR413749	SRR413750	SRR413751	SRR413752	SRR413753	SRR413754	SRR413755	SRR413756
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister|s__Dialister_invisus|t__GCF_000160055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02012	0.0	0.0	0.0	0.0	0.0	0.03725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.91604	0.0	0.13024	0.00463	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.14555	0.0	0.11156	0.0	0.00341	0.0	0.0	0.10515	0.0	0.0	0.0	0.02769	15.91019	0.35459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.99399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016	0.0	0.0	0.0	0.0	1.95617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.97051	0.0	0.0	0.0	0.0	0.25529	0.0	0.1273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00089
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister|s__Dialister_micraerophilus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister|s__Dialister_micraerophilus|t__Dialister_micraerophilus_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister|s__Dialister_succinatiphilus	0.0	0.0	0.0	0.0	0.0	23.85338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00773	0.0	0.0	0.0	0.0	2.21083	0.0	0.0	0.0	0.0	0.00569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.42312	0.0137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.83514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4784	0.01219	0.0	6.34093	0.0	0.0	0.0	0.13264	0.0	0.0	0.0	1.76876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.34667	0.0	0.0	0.0	0.0	0.0	0.0	1.77794	0.0	0.0	0.0	0.0	0.03998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.25017	0.00677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister|s__Dialister_succinatiphilus|t__GCF_000242435	0.0	0.0	0.0	0.0	0.0	23.85338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00773	0.0	0.0	0.0	0.0	2.21083	0.0	0.0	0.0	0.0	0.00569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.42312	0.0137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.83514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4784	0.01219	0.0	6.34093	0.0	0.0	0.0	0.13264	0.0	0.0	0.0	1.76876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.34667	0.0	0.0	0.0	0.0	0.0	0.0	1.77794	0.0	0.0	0.0	0.0	0.03998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.25017	0.00677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas	0.00037	0.0	3.65075	0.0	10.75198	0.0	1.87471	0.0	0.0	0.0	0.0	0.0	0.55463	1.70642	0.0	11.79922	9.55474	3.0074	0.0	0.62019	7.80316	0.0	1.98814	23.19864	0.0	0.95627	1.54274	20.87208	0.0	0.0	0.73333	3.32328	0.0	0.02261	1.8104	2.18522	0.0	0.0	0.0	0.0	11.90967	3.10055	3.21563	0.0	0.0	0.0	0.00228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.08334	0.49008	0.0	2.9836	0.0	1.70314	26.76201	0.0	6.56991	1.34239	11.92876	0.0	0.0	1.10859	0.0	0.79479	0.0	2.4484	0.0	6.20665	0.0	7.34575	0.0	0.53754	0.0	3.6374	0.0	9.74592	0.0	0.0	0.0	0.0	23.62078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.95747	0.0013	1.36005	22.58367	0.0	0.0	0.0	0.0	4.0201	4.83621	0.0	0.0	0.0	2.06194	0.04921	0.0	0.0	4.69647	5.21351	39.26599	8.02321	0.0	1.03294	0.0	2.86146	7.5953	0.03994	16.90916	0.0	0.0	0.0	0.0	0.0	1.28705	2.14096	0.0	19.62876	0.00368	0.0	0.0	0.0	7.72045	2.41716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.29309	0.0	0.0	0.0	0.83778	3.17238	20.2261	3.02003	1.26728	0.0	0.0	0.0	0.0	0.0	10.91617	12.94469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0356	0.13354	0.0	0.0	0.0	0.0	0.17651	0.0	0.34903	5.12593	3.09065	0.00519	6.32557	0.65014	0.0	4.74739	0.0	0.0	0.0	0.09334	0.26964	0.0	0.06603
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_funiformis	0.0	0.0	0.27351	0.0	0.19979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15698	0.0	1.83706	0.00134	0.00158	0.0	0.0	0.09173	0.0	0.0	0.79575	0.0	0.17722	0.4166	1.57162	0.0	0.0	0.21859	0.32835	0.0	0.00492	0.0342	0.21585	0.0	0.0	0.0	0.0	0.25543	0.20468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00543	0.0	0.0	0.0	0.0	0.03605	0.0	0.0	0.05187	0.0	0.06201	0.0	0.0	0.049	0.0	0.0	0.0	0.09126	0.0	0.97533	0.0	1.275	0.0	0.124	0.0	0.64802	0.0	1.04365	0.0	0.0	0.0	0.0	2.11006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.911	0.0	0.16452	0.0	0.0	0.0	0.0	0.0	0.80786	0.0	0.0	0.0	0.0	0.33304	0.00033	0.0	0.0	0.64637	0.0	3.70603	0.62558	0.0	0.00151	0.0	0.33975	0.56881	0.0	0.77135	0.0	0.0	0.0	0.0	0.0	0.0	0.04446	0.0	0.0	0.0	0.0	0.0	0.0	1.28131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34459	0.0	0.0	0.0	0.09821	0.3479	0.0	0.0	0.16451	0.0	0.0	0.0	0.0	0.0	0.0	2.02319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01241	0.0	0.0	0.78549	0.0	0.0	1.30965	0.0	0.0	0.89993	0.0	0.0	0.0	0.0	0.06343	0.0	0.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_funiformis|t__GCF_000245775	0.0	0.0	0.27351	0.0	0.19979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15698	0.0	1.83706	0.00134	0.00158	0.0	0.0	0.09173	0.0	0.0	0.79575	0.0	0.17722	0.4166	1.57162	0.0	0.0	0.21859	0.32835	0.0	0.00492	0.0342	0.21585	0.0	0.0	0.0	0.0	0.25543	0.20468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00543	0.0	0.0	0.0	0.0	0.03605	0.0	0.0	0.05187	0.0	0.06201	0.0	0.0	0.049	0.0	0.0	0.0	0.09126	0.0	0.97533	0.0	1.275	0.0	0.124	0.0	0.64802	0.0	1.04365	0.0	0.0	0.0	0.0	2.11006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.911	0.0	0.16452	0.0	0.0	0.0	0.0	0.0	0.80786	0.0	0.0	0.0	0.0	0.33304	0.00033	0.0	0.0	0.64637	0.0	3.70603	0.62558	0.0	0.00151	0.0	0.33975	0.56881	0.0	0.77135	0.0	0.0	0.0	0.0	0.0	0.0	0.04446	0.0	0.0	0.0	0.0	0.0	0.0	1.28131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34459	0.0	0.0	0.0	0.09821	0.3479	0.0	0.0	0.16451	0.0	0.0	0.0	0.0	0.0	0.0	2.02319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01241	0.0	0.0	0.78549	0.0	0.0	1.30965	0.0	0.0	0.89993	0.0	0.0	0.0	0.0	0.06343	0.0	0.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_hypermegale	0.0	0.0	1.66499	0.0	3.37274	0.0	0.35741	0.0	0.0	0.0	0.0	0.0	0.14861	0.54189	0.0	1.43402	2.93919	1.76712	0.0	0.00857	2.92793	0.0	0.0	4.03032	0.0	0.28999	0.17059	1.74606	0.0	0.0	0.26745	0.06376	0.0	0.0	0.2778	0.88084	0.0	0.0	0.0	0.0	3.95512	0.01384	0.31062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22989	0.06026	0.0	0.56876	0.0	0.01684	0.15723	0.0	1.68183	0.06978	0.00444	0.0	0.0	0.02162	0.0	0.01227	0.0	0.12995	0.0	3.54084	0.0	3.43676	0.0	0.0	0.0	0.21174	0.0	0.59123	0.0	0.0	0.0	0.0	12.1351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.89618	0.0	0.5036	0.25008	0.0	0.0	0.0	0.0	0.17649	0.33554	0.0	0.0	0.0	0.0	0.02153	0.0	0.0	0.0	0.35012	1.3186	0.54884	0.0	0.4546	0.0	0.18591	3.0473	0.01934	5.77754	0.0	0.0	0.0	0.0	0.0	0.7709	0.0	0.0	0.83661	0.0	0.0	0.0	0.0	0.00298	0.16629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.98581	0.0	0.0	0.0	0.31329	0.68572	6.80294	0.09429	0.20095	0.0	0.0	0.0	0.0	0.0	0.5993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00884	0.00222	0.0	0.0	0.0	0.0	0.04389	0.0	0.09193	2.06218	0.00863	0.0	0.0	0.02541	0.0	0.0	0.0	0.0	0.0	0.04733	0.0	0.0	0.01946
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_hypermegale|t__GCF_000209975	0.0	0.0	1.66499	0.0	3.37274	0.0	0.35741	0.0	0.0	0.0	0.0	0.0	0.14861	0.54189	0.0	1.43402	2.93919	1.76712	0.0	0.00857	2.92793	0.0	0.0	4.03032	0.0	0.28999	0.17059	1.74606	0.0	0.0	0.26745	0.06376	0.0	0.0	0.2778	0.88084	0.0	0.0	0.0	0.0	3.95512	0.01384	0.31062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22989	0.06026	0.0	0.56876	0.0	0.01684	0.15723	0.0	1.68183	0.06978	0.00444	0.0	0.0	0.02162	0.0	0.01227	0.0	0.12995	0.0	3.54084	0.0	3.43676	0.0	0.0	0.0	0.21174	0.0	0.59123	0.0	0.0	0.0	0.0	12.1351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.89618	0.0	0.5036	0.25008	0.0	0.0	0.0	0.0	0.17649	0.33554	0.0	0.0	0.0	0.0	0.02153	0.0	0.0	0.0	0.35012	1.3186	0.54884	0.0	0.4546	0.0	0.18591	3.0473	0.01934	5.77754	0.0	0.0	0.0	0.0	0.0	0.7709	0.0	0.0	0.83661	0.0	0.0	0.0	0.0	0.00298	0.16629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.98581	0.0	0.0	0.0	0.31329	0.68572	6.80294	0.09429	0.20095	0.0	0.0	0.0	0.0	0.0	0.5993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00884	0.00222	0.0	0.0	0.0	0.0	0.04389	0.0	0.09193	2.06218	0.00863	0.0	0.0	0.02541	0.0	0.0	0.0	0.0	0.0	0.04733	0.0	0.0	0.01946
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_rupellensis	0.0	0.0	0.0	0.0	0.67748	0.0	0.50449	0.0	0.0	0.0	0.0	0.0	0.18889	0.08606	0.0	3.23423	0.0	0.0411	0.0	0.29093	0.0146	0.0	0.87554	1.4336	0.0	0.07446	0.0	4.70041	0.0	0.0	0.00198	0.84574	0.0	0.0	0.39981	0.03104	0.0	0.0	0.0	0.0	0.0	0.84067	0.79952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36734	0.0845	0.0	0.74634	0.0	0.71621	13.03345	0.0	0.78556	0.31304	5.83947	0.0	0.0	0.11257	0.0	0.21546	0.0	0.07734	0.0	0.45614	0.0	0.04796	0.0	0.0	0.0	0.00128	0.0	2.25904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2748	0.0	0.0	6.87859	0.0	0.0	0.0	0.0	0.00078	0.96637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.00045	2.80566	0.11957	0.0	0.00339	0.0	0.10577	0.0205	0.00354	0.51351	0.0	0.0	0.0	0.0	0.0	0.082	0.88757	0.0	5.98956	0.0	0.0	0.0	0.0	0.0	0.81738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.86723	0.0	0.0	0.0	0.00123	0.14918	1.2077	1.38641	0.46261	0.0	0.0	0.0	0.0	0.0	5.02259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00531	0.04925	0.0	0.0	0.0	0.0	0.00905	0.0	0.10074	0.05958	1.39217	0.0043	0.0	0.13756	0.0	0.04902	0.0	0.0	0.0	0.0	0.0	0.0	0.00025
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_rupellensis|t__GCF_000378365	0.0	0.0	0.0	0.0	0.67748	0.0	0.50449	0.0	0.0	0.0	0.0	0.0	0.18889	0.08606	0.0	3.23423	0.0	0.0411	0.0	0.29093	0.0146	0.0	0.87554	1.4336	0.0	0.07446	0.0	4.70041	0.0	0.0	0.00198	0.84574	0.0	0.0	0.39981	0.03104	0.0	0.0	0.0	0.0	0.0	0.84067	0.79952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36734	0.0845	0.0	0.74634	0.0	0.71621	13.03345	0.0	0.78556	0.31304	5.83947	0.0	0.0	0.11257	0.0	0.21546	0.0	0.07734	0.0	0.45614	0.0	0.04796	0.0	0.0	0.0	0.00128	0.0	2.25904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2748	0.0	0.0	6.87859	0.0	0.0	0.0	0.0	0.00078	0.96637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.00045	2.80566	0.11957	0.0	0.00339	0.0	0.10577	0.0205	0.00354	0.51351	0.0	0.0	0.0	0.0	0.0	0.082	0.88757	0.0	5.98956	0.0	0.0	0.0	0.0	0.0	0.81738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.86723	0.0	0.0	0.0	0.00123	0.14918	1.2077	1.38641	0.46261	0.0	0.0	0.0	0.0	0.0	5.02259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00531	0.04925	0.0	0.0	0.0	0.0	0.00905	0.0	0.10074	0.05958	1.39217	0.0043	0.0	0.13756	0.0	0.04902	0.0	0.0	0.0	0.0	0.0	0.0	0.00025
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_unclassified	0.00037	0.0	1.71226	0.0	6.50198	0.0	1.01282	0.0	0.0	0.0	0.0	0.0	0.21714	0.92149	0.0	5.29392	6.61421	1.1976	0.0	0.32069	4.7689	0.0	1.11259	16.93897	0.0	0.4146	0.95555	12.85399	0.0	0.0	0.24531	2.08544	0.0	0.01768	1.09858	1.05749	0.0	0.0	0.0	0.0	7.69912	2.04135	2.10549	0.0	0.0	0.0	0.00228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48068	0.34532	0.0	1.6685	0.0	0.93404	13.57134	0.0	4.05066	0.95958	6.02284	0.0	0.0	0.9254	0.0	0.56707	0.0	2.14984	0.0	1.23434	0.0	2.58603	0.0	0.41355	0.0	2.77635	0.0	5.852	0.0	0.0	0.0	0.0	9.37561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.87549	0.0013	0.69194	15.455	0.0	0.0	0.0	0.0	3.03497	3.5343	0.0	0.0	0.0	1.72891	0.02735	0.0	0.0	4.0501	2.86295	31.4357	6.72922	0.0	0.57344	0.0	2.23003	3.9587	0.01706	9.84676	0.0	0.0	0.0	0.0	0.0	0.43415	1.20894	0.0	12.80259	0.00368	0.0	0.0	0.0	6.43616	1.43349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.09547	0.0	0.0	0.0	0.42505	1.98958	12.21545	1.53933	0.43921	0.0	0.0	0.0	0.0	0.0	5.29428	10.9215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02145	0.08207	0.0	0.0	0.0	0.0	0.11115	0.0	0.15635	2.21868	1.68986	0.00089	5.01592	0.48717	0.0	3.79844	0.0	0.0	0.0	0.04601	0.20621	0.0	0.04631
